4411	0
1	-117473414
1	-118486300
1	-139356853
1	-139356856
1	-139356885
1	-139356923
1	-139356927
1	-139356960
1	-139356970
1	-139356974
1	-139356978
1	-139356983
1	-139356998
1	-139357022
1	-139357071
1	-139357079
1	-139357080
1	-139357088
1	-139357092
1	-139357134
1	-139357195
1	-139357220
1	153
1	-153
1	160
1	-160
1	161
1	-161
1	-162005759
1	164
1	-164
1	167
1	-167
1	169
1	-169
1	170
1	-170
3	174
3	-174
1	175
1	-175
1	176
1	-176
1	177
1	-177
2	178
2	-178
2	179
2	-179
1	181
1	-181
1	183
1	-183
3	186
3	-186
1	-186115817
1	187
1	-187
3	188
3	-188
1	189
1	-189
1	190
1	-190
3	193
3	-193
2	194
2	-194
1	197
1	-197
2	198
2	-198
1	199
1	-199
1	200
1	-200
2	201
2	-201
1	202
1	-202
3	203
3	-203
3	204
3	-204
1	206
1	-206
2	207
3	-207
3	208
4	-208
3	210
3	-210
3	211
3	-211
1	212
2	213
2	-213
4	214
4	-214
3	215
3	-215
2	216
2	-216
3	217
3	-217
4	218
4	-218
2	219
2	-219
5	220
5	-220
5	221
5	-221
4	222
4	-222
6	223
6	-223
5	224
5	-224
4	225
4	-225
2	226
2	-226
7	227
7	-227
2	228
2	-228
2	229
2	-229
6	230
6	-230
6	231
6	-231
3	232
3	-232
3	233
3	-233
3	234
3	-234
5	235
5	-235
4	236
4	-236
5	237
5	-237
3	238
3	-238
4	239
4	-239
6	240
6	-240
6	241
6	-241
5	242
5	-242
5	243
5	-243
4	244
4	-244
6	245
6	-245
5	246
5	-246
5	247
5	-247
11	248
11	-248
9	249
9	-249
6	250
6	-250
3	251
3	-251
13	252
14	-252
3	253
3	-253
5	254
5	-254
9	255
9	-255
10	256
10	-256
5	257
5	-257
11	258
11	-258
8	259
8	-259
6	260
6	-260
9	261
9	-261
7	262
7	-262
7	263
7	-263
9	264
9	-264
8	265
8	-265
9	266
9	-266
8	267
8	-267
9	268
9	-268
4	269
4	-269
5	270
5	-270
8	271
8	-271
10	272
10	-272
9	273
9	-273
9	274
9	-274
5	275
5	-275
14	276
14	-276
9	277
9	-277
2	278
2	-278
6	279
6	-279
8	280
8	-280
8	281
8	-281
6	282
6	-282
8	283
8	-283
9	284
9	-284
10	285
10	-285
9	286
9	-286
9	287
9	-287
8	288
8	-288
8	289
8	-289
9	290
9	-290
12	291
12	-291
4	292
4	-292
8	293
8	-293
6	294
6	-294
9	295
9	-295
8	296
8	-296
7	297
7	-297
10	298
10	-298
6	299
5	-299
6	300
6	-300
5	301
5	-301
9	302
9	-302
7	303
7	-303
10	304
10	-304
13	305
13	-305
11	306
11	-306
5	307
5	-307
10	308
10	-308
5	309
5	-309
6	310
6	-310
7	311
7	-311
5	312
5	-312
7	313
8	-313
9	314
9	-314
5	315
5	-315
9	316
9	-316
10	317
10	-317
8	318
8	-318
9	319
9	-319
8	320
8	-320
6	321
6	-321
10	322
10	-322
11	323
11	-323
11	324
11	-324
6	325
6	-325
12	326
12	-326
7	327
7	-327
5	328
5	-328
5	329
5	-329
7	330
7	-330
6	331
6	-331
6	332
6	-332
7	333
7	-333
12	334
12	-334
6	335
6	-335
13	336
13	-336
10	337
10	-337
5	338
5	-338
7	339
7	-339
10	340
10	-340
13	341
13	-341
11	342
11	-342
11	343
11	-343
10	344
10	-344
6	345
6	-345
8	346
8	-346
10	347
10	-347
12	348
12	-348
11	349
11	-349
18	350
18	-350
16	351
16	-351
8	352
8	-352
17	353
17	-353
14	354
14	-354
18	355
18	-355
19	356
19	-356
17	357
17	-357
20	358
20	-358
17	359
18	-359
17	360
17	-360
11	361
11	-361
23	362
23	-362
24	363
24	-363
24	364
24	-364
28	365
28	-365
23	366
23	-366
30	367
30	-367
34	368
34	-368
40	369
40	-369
23	370
23	-370
32	371
32	-371
29	372
29	-372
31	373
31	-373
37	374
37	-374
35	375
35	-375
44	376
44	-376
34	377
34	-377
53	378
53	-378
50	379
50	-379
48	380
48	-380
38	381
38	-381
52	382
52	-382
60	383
60	-383
50	384
50	-384
72	385
72	-385
54	386
54	-386
55	387
55	-387
77	388
77	-388
73	389
73	-389
89	390
89	-390
65	391
65	-391
89	392
89	-392
74	393
74	-393
88	394
88	-394
100	395
100	-395
94	396
94	-396
91	397
91	-397
103	398
103	-398
106	399
106	-399
98	400
98	-400
104	401
104	-401
101	402
101	-402
114	403
114	-403
122	404
122	-404
129	405
129	-405
161	406
161	-406
150	407
150	-407
126	408
126	-408
147	409
147	-409
155	410
155	-410
161	411
162	-411
154	412
154	-412
187	413
187	-413
200	414
200	-414
191	415
191	-415
197	416
197	-416
206	417
206	-417
216	418
216	-418
200	419
200	-419
218	420
218	-420
233	421
233	-421
234	422
234	-422
242	423
242	-423
242	424
242	-424
277	425
277	-425
251	426
251	-426
252	427
252	-427
266	428
266	-428
270	429
270	-429
309	430
309	-430
322	431
322	-431
315	432
315	-432
330	433
330	-433
329	434
329	-434
369	435
369	-435
357	436
357	-436
379	437
379	-437
342	438
342	-438
356	439
356	-439
402	440
402	-440
390	441
390	-441
418	442
418	-442
379	443
379	-443
422	444
422	-444
436	445
436	-445
445	446
445	-446
460	447
460	-447
492	448
492	-448
475	449
475	-449
516	450
516	-450
490	451
490	-451
498	452
498	-452
498	453
498	-453
514	454
514	-454
496	455
496	-455
1	-45579398
1	-45579425
1	-45579448
1	-45579485
1	-45579508
1	-45579547
1	-45579554
1	-45579576
1	-45579583
1	-45579620
1	-45579638
1	-45579697
1	-45579720
1	-45579724
519	456
520	-456
523	457
523	-457
562	458
562	-458
558	459
557	-459
598	460
598	-460
564	461
564	-461
571	462
571	-462
566	463
566	-463
581	464
581	-464
599	465
599	-465
613	466
613	-466
643	467
643	-467
604	468
604	-468
645	469
645	-469
657	470
657	-470
661	471
661	-471
672	472
672	-472
663	473
663	-473
661	474
661	-474
698	475
698	-475
620	476
620	-476
704	477
704	-477
674	478
674	-478
704	479
704	-479
723	480
723	-480
744	481
744	-481
713	482
713	-482
790	483
790	-483
734	484
734	-484
730	485
730	-485
748	486
748	-486
704	487
703	-487
785	488
785	-488
767	489
767	-489
739	490
739	-490
753	491
753	-491
762	492
762	-492
762	493
762	-493
785	494
785	-494
723	495
723	-495
726	496
726	-496
770	497
770	-497
819	498
819	-498
780	499
780	-499
765	500
765	-500
776	501
776	-501
741	502
741	-502
737	503
737	-503
721	504
721	-504
757	505
757	-505
720	506
720	-506
794	507
794	-507
785	508
785	-508
748	509
748	-509
746	510
746	-510
753	511
753	-511
752	512
752	-512
718	513
718	-513
736	514
736	-514
748	515
748	-515
734	516
734	-516
721	517
721	-517
727	518
727	-518
678	519
678	-519
699	520
699	-520
699	521
699	-521
714	522
714	-522
715	523
715	-523
723	524
723	-524
706	525
706	-525
693	526
693	-526
683	527
683	-527
639	528
639	-528
642	529
642	-529
636	530
636	-530
623	531
623	-531
609	532
609	-532
630	533
630	-533
602	534
