11581	0
5	1000
5	-1000
5	1001
5	-1001
2	1002
2	-1002
2	1003
2	-1003
2	1004
2	-1004
3	1005
3	-1005
7	1006
7	-1006
3	1008
3	-1008
5	1009
5	-1009
1	1010
1	-1010
3	1011
3	-1011
4	1012
4	-1012
2	1013
2	-1013
6	1014
6	-1014
3	1015
3	-1015
2	1016
2	-1016
3	1017
3	-1017
3	1019
3	-1019
2	1020
2	-1020
4	1021
4	-1021
2	1022
2	-1022
1	1023
1	-1023
5	1024
5	-1024
1	1025
1	-1025
4	1027
4	-1027
6	1028
7	-1028
2	1029
2	-1029
3	1030
3	-1030
4	1031
4	-1031
5	1032
5	-1032
5	1033
4	-1033
2	1034
2	-1034
3	1035
3	-1035
2	1036
2	-1036
6	1037
7	-1037
3	1038
4	-1038
4	1039
4	-1039
6	1040
6	-1040
4	1041
4	-1041
3	1042
3	-1042
3	1043
4	-1043
6	1044
6	-1044
7	1045
7	-1045
2	1046
2	-1046
4	1047
4	-1047
4	1048
4	-1048
2	1049
2	-1049
5	1050
6	-1050
6	1051
6	-1051
7	1052
7	-1052
4	1053
4	-1053
4	1054
4	-1054
1	1055
1	-1055
7	1056
8	-1056
2	1057
2	-1057
2	1058
2	-1058
5	1059
5	-1059
5	1060
6	-1060
8	1061
8	-1061
3	1062
3	-1062
4	1063
4	-1063
5	1064
5	-1064
6	1065
6	-1065
5	1066
5	-1066
4	1067
4	-1067
10	1068
10	-1068
10	1069
10	-1069
3	1070
3	-1070
3	1071
4	-1071
6	1072
7	-1072
8	1073
7	-1073
5	1074
4	-1074
6	1075
7	-1075
6	1076
7	-1076
7	1077
7	-1077
6	1078
6	-1078
7	1079
8	-1079
5	1080
5	-1080
3	1081
3	-1081
4	1082
4	-1082
5	1083
6	-1083
8	1084
8	-1084
3	1085
3	-1085
9	1086
9	-1086
5	1087
7	-1087
3	1088
3	-1088
6	1089
6	-1089
3	1090
3	-1090
7	1091
7	-1091
5	1092
5	-1092
8	1093
8	-1093
8	1094
8	-1094
9	1095
9	-1095
9	1096
10	-1096
14	1097
14	-1097
12	1098
11	-1098
6	1099
7	-1099
7	1100
7	-1100
8	1101
8	-1101
6	1102
6	-1102
10	1103
11	-1103
9	1104
9	-1104
7	1105
7	-1105
14	1106
15	-1106
8	1107
7	-1107
7	1108
7	-1108
10	1109
11	-1109
7	1110
7	-1110
10	1111
10	-1111
7	1112
8	-1112
9	1113
9	-1113
7	1114
8	-1114
10	1115
10	-1115
8	1116
8	-1116
9	1117
9	-1117
9	1118
8	-1118
10	1119
9	-1119
12	1120
11	-1120
5	1121
5	-1121
9	1122
9	-1122
7	1123
7	-1123
4	1124
4	-1124
14	1125
16	-1125
16	1126
15	-1126
10	1127
9	-1127
11	1128
12	-1128
9	1129
9	-1129
8	1130
8	-1130
10	1131
10	-1131
6	1132
7	-1132
9	1133
8	-1133
11	1134
11	-1134
8	1135
8	-1135
16	1136
16	-1136
13	1137
12	-1137
17	1138
18	-1138
6	1139
6	-1139
11	1140
11	-1140
4	1141
4	-1141
9	1142
10	-1142
8	1143
8	-1143
5	1144
5	-1144
15	1145
15	-1145
7	1146
7	-1146
7	1147
7	-1147
9	1148
9	-1148
13	1149
14	-1149
15	1150
16	-1150
11	1151
11	-1151
11	1152
11	-1152
7	1153
7	-1153
11	1154
11	-1154
7	1155
7	-1155
12	1156
