759	0
1	1270
1	1273
1	1279
1	1284
2	1285
1	1288
1	1290
1	1291
6	1293
1	1294
1	1296
3	1297
5	1298
1	1299
3	1300
6	1301
7	1302
5	1303
3	1304
7	1305
6	1306
12	1307
11	1308
8	1309
15	1310
14	1311
18	1312
24	1313
20	1314
14	1315
27	1316
22	1317
21	1318
29	1319
29	1320
40	1321
34	1322
34	1323
35	1324
41	1325
50	1326
44	1327
55	1328
64	1329
63	1330
65	1331
69	1332
58	1333
80	1334
91	1335
86	1336
90	1337
91	1338
102	1339
84	1340
106	1341
117	1342
123	1343
128	1344
126	1345
116	1346
113	1347
129	1348
136	1349
117	1350
121	1351
131	1352
123	1353
104	1354
137	1355
140	1356
141	1357
108	1358
136	1359
131	1360
106	1361
112	1362
124	1363
80	1364
124	1365
90	1366
97	1367
82	1368
94	1369
92	1370
98	1371
72	1372
68	1373
76	1374
85	1375
61	1376
57	1377
67	1378
57	1379
49	1380
54	1381
60	1382
50	1383
40	1384
42	1385
38	1386
29	1387
26	1388
25	1389
26	1390
22	1391
28	1392
21	1393
14	1394
17	1395
12	1396
7	1397
13	1398
8	1399
8	1400
5	1401
7	1402
7	1403
1	1404
5	1405
5	1406
4	1407
3	1408
1	1409
1	1410
1	1412
3	1413
1	1414
2	1415
2	1416
1	1418
2	1433
1	1435
2	1436
1	1437
2	1438
2	1439
1	1440
1	1441
1	1442
2	1443
2	1444
4	1445
3	1446
3	1447
8	1448
3	1449
7	1450
7	1451
19	1452
7	1453
7	1454
17	1455
16	1456
17	1457
16	1458
14	1459
24	1460
19	1461
23	1462
17	1463
30	1464
31	1465
40	1466
46	1467
36	1468
34	1469
47	1470
49	1471
58	1472
55	1473
69	1474
67	1475
64	1476
74	1477
84	1478
62	1479
91	1480
80	1481
91	1482
101	1483
103	1484
107	1485
120	1486
95	1487
118	1488
112	1489
126	1490
129	1491
144	1492
127	1493
137	1494
135	1495
140	1496
144	1497
157	1498
138	1499
132	1500
126	1501
150	1502
128	1503
136	1504
152	1505
142	1506
145	1507
135	1508
125	1509
133	1510
131	1511
133	1512
117	1513
120	1514
113	1515
96	1516
108	1517
104	1518
80	1519
94	1520
87	1521
74	1522
77	1523
79	1524
70	1525
68	1526
51	1527
56	1528
58	1529
40	1530
47	1531
31	1532
38	1533
26	1534
28	1535
32	1536
29	1537
18	1538
23	1539
27	1540
15	1541
15	1542
12	1543
14	1544
10	1545
11	1546
8	1547
9	1548
9	1549
10	1550
5	1551
10	1552
4	1553
3	1554
3	1555
1	1556
3	1557
4	1558
5	1559
3	1560
1	1561
2	1562
3	1563
1	1564
4	1565
1	1567
1	1568
1	1570
1	1572
1	1574
1	1575
