3	0
1	1001
3	1002
6	1003
1	1004
1	1006
1	1008
1	1009
3	1010
6	1011
1	1012
4	1013
1	1014
2	1015
4	1016
1	1017
1	1018
3	1019
4	1020
2	1021
1	1023
2	1024
3	1027
3	1028
1	1030
3	1031
1	1032
1	1033
2	1036
1	1037
4	1039
2	1040
1	1041
2	1042
2	1043
2	1045
2	1047
1	1048
1	1049
1	1050
2	1051
1	1053
1	1054
2	1055
2	1056
3	1061
1	1062
2	1063
1	1064
1	1066
2	1067
2	1072
1	1073
1	1076
1	1078
1	1080
1	1082
1	1085
1	1086
1	1087
1	1090
2	1091
1	1092
1	1095
1	1105
1	1113
1	1129
1	631
1	642
1	666
1	672
1	674
2	685
1	695
1	698
1	700
1	701
1	703
2	711
1	717
1	718
1	719
1	724
2	726
1	727
1	729
1	730
1	731
1	732
1	737
3	738
1	739
2	742
1	743
1	744
3	746
2	749
2	750
2	751
1	753
1	754
1	758
1	759
2	760
1	764
2	767
2	769
1	770
3	771
2	772
1	773
3	774
3	775
2	776
1	777
3	778
2	780
1	781
1	782
1	783
3	785
1	787
2	788
1	790
2	791
1	792
1	793
1	794
1	795
2	797
1	799
1	800
1	802
1	803
2	809
1	810
1	811
1	817
2	818
2	819
1	822
1	824
2	827
1	828
1	829
2	830
2	832
2	834
3	835
1	838
1	839
1	840
1	843
1	845
1	846
1	851
1	864
1	865
1	876
2	882
1	889
1	891
1	892
1	895
1	898
1	914
1	921
2	923
1	931
1	932
2	933
1	936
1	937
2	938
2	940
2	941
2	943
1	944
2	946
1	948
1	949
1	950
1	951
1	953
1	954
2	955
3	958
2	959
2	960
2	961
1	964
2	966
1	967
1	968
2	970
3	973
2	974
3	975
2	976
3	977
3	979
3	983
3	984
2	985
2	986
2	987
4	988
2	989
2	991
1	992
2	993
1	994
2	995
2	997
2	998
3	999
