495	0
1	-139357105
1	-139357128
1	-139357133
1	-139357157
1	-139357207
1	-186115877
1	283
1	-283
1	285
1	-285
1	290
1	-290
1	295
1	-295
1	296
1	-296
1	298
1	-298
1	306
1	-306
1	308
1	-308
1	309
1	-309
3	315
3	-315
2	316
2	-316
2	317
2	-317
2	318
2	-318
1	321
1	-321
4	324
4	-324
2	325
2	-325
4	326
4	-326
2	327
2	-327
4	328
4	-328
1	329
1	-329
2	330
2	-330
7	331
7	-331
1	332
1	-332
5	333
5	-333
5	334
5	-334
7	335
7	-335
5	336
5	-336
7	337
7	-337
4	338
4	-338
6	339
6	-339
9	340
9	-340
3	341
3	-341
3	342
3	-342
7	343
7	-343
10	344
10	-344
10	345
10	-345
6	346
6	-346
8	347
8	-347
7	348
7	-348
9	349
9	-349
10	350
10	-350
11	351
11	-351
11	352
11	-352
11	353
11	-353
14	354
14	-354
22	355
22	-355
11	356
11	-356
14	357
14	-357
12	358
12	-358
19	359
19	-359
11	360
11	-360
13	361
13	-361
24	362
24	-362
21	363
21	-363
23	364
23	-364
18	365
18	-365
32	366
32	-366
24	367
24	-367
36	368
36	-368
22	369
22	-369
23	370
23	-370
36	371
36	-371
29	372
29	-372
38	373
38	-373
41	374
41	-374
41	375
41	-375
40	376
40	-376
33	377
33	-377
42	378
42	-378
44	379
44	-379
50	380
50	-380
42	381
42	-381
57	382
57	-382
57	383
57	-383
54	384
54	-384
60	385
60	-385
71	386
71	-386
72	387
72	-387
76	388
76	-388
70	389
70	-389
75	390
75	-390
83	391
83	-391
91	392
91	-392
79	393
79	-393
96	394
96	-394
75	395
75	-395
104	396
104	-396
91	397
91	-397
103	398
103	-398
117	399
117	-399
130	400
130	-400
119	401
119	-401
110	402
109	-402
138	403
138	-403
136	404
136	-404
125	405
125	-405
147	406
147	-406
150	407
150	-407
156	408
156	-408
141	409
141	-409
196	410
196	-410
146	411
146	-411
151	412
151	-412
176	413
176	-413
190	414
190	-414
186	415
186	-415
193	416
193	-416
193	417
193	-417
191	418
191	-418
206	419
206	-419
242	420
242	-420
219	421
219	-421
248	422
248	-422
230	423
230	-423
274	424
274	-424
279	425
279	-425
279	426
279	-426
283	427
283	-427
283	428
283	-428
267	429
267	-429
337	430
337	-430
303	431
303	-431
321	432
321	-432
359	433
359	-433
331	434
331	-434
357	435
357	-435
370	436
370	-436
368	437
368	-437
377	438
377	-438
364	439
364	-439
435	440
435	-440
359	441
359	-441
404	442
404	-442
400	443
400	-443
432	444
432	-444
474	445
474	-445
442	446
442	-446
484	447
484	-447
498	448
498	-448
455	449
455	-449
497	450
497	-450
509	451
509	-451
514	452
514	-452
520	453
520	-453
576	454
576	-454
552	455
552	-455
1	-45579646
515	456
515	-456
535	457
535	-457
611	458
611	-458
576	459
576	-459
582	460
582	-460
581	461
581	-461
593	462
593	-462
603	463
603	-463
644	464
644	-464
605	465
605	-465
621	466
621	-466
663	467
663	-467
624	468
624	-468
644	469
644	-469
691	470
691	-470
719	471
719	-471
639	472
639	-472
707	473
707	-473
757	474
757	-474
702	475
702	-475
704	476
704	-476
713	477
713	-477
704	478
704	-478
773	479
773	-479
719	480
719	-480
702	481
702	-481
789	482
789	-482
748	483
748	-483
689	484
689	-484
788	485
788	-485
788	486
788	-486
721	487
721	-487
740	488
740	-488
790	489
790	-489
702	490
702	-490
748	491
748	-491
780	492
780	-492
783	493
783	-493
831	494
831	-494
809	495
809	-495
832	496
832	-496
807	497
807	-497
808	498
808	-498
758	499
758	-499
730	500
730	-500
745	501
745	-501
759	502
759	-502
740	503
740	-503
860	504
860	-504
738	505
738	-505
791	506
791	-506
806	507
806	-507
797	508
797	-508
792	509
792	-509
781	510
781	-510
732	511
732	-511
761	512
761	-512
765	513
765	-513
730	514
730	-514
753	515
753	-515
762	516
762	-516
815	517
815	-517
748	518
748	-518
764	519
764	-519
752	520
752	-520
730	521
730	-521
710	522
710	-522
707	523
707	-523
709	524
709	-524
681	525
681	-525
704	526
704	-526
695	527
695	-527
710	528
710	-528
656	529
656	-529
674	530
674	-530
662	531
662	-531
652	532
652	-532
608	533
608	-533
614	534
614	-534
570	535
570	-535
658	536
658	-536
597	537
597	-537
583	538
583	-538
548	539
548	-539
575	540
575	-540
592	541
592	-541
548	542
548	-542
540	543
540	-543
575	544
575	-544
518	545
518	-545
508	546
508	-546
523	547
523	-547
497	548
497	-548
509	549
509	-549
464	550
464	-550
468	551
468	-551
470	552
470	-552
448	553
448	-553
465	554
465	-554
417	555
417	-555
408	556
408	-556
428	557
428	-557
405	558
405	-558
380	559
380	-559
364	560
364	-560
323	561
323	-561
363	562
363	-562
356	563
356	-563
346	564
346	-564
324	565
324	-565
309	566
309	-566
360	567
360	-567
309	568
309	-568
286	569
286	-569
293	570
293	-570
257	571
257	-571
276	572
276	-572
282	573
282	-573
256	574
256	-574
245	575
245	-575
244	576
244	-576
242	577
242	-577
230	578
230	-578
244	579
244	-579
221	580
221	-580
214	581
214	-581
222	582
222	-582
192	583
192	-583
164	584
164	-584
205	585
205	-585
172	586
172	-586
175	587
175	-587
153	588
153	-588
172	589
172	-589
155	590
155	-590
165	591
165	-591
155	592
155	-592
138	593
138	-593
139	594
139	-594
125	595
125	-595
126	596
126	-596
136	597
136	-597
128	598
128	-598
102	599
102	-599
125	600
125	-600
98	601
98	-601
86	602
86	-602
86	603
86	-603
83	604
83	-604
76	605
76	-605
82	606
82	-606
70	607
70	-607
82	608
82	-608
72	609
72	-609
56	610
56	-610
85	611
85	-611
60	612
60	-612
72	613
72	-613
50	614
50	-614
51	615
51	-615
61	616
61	-616
54	617
54	-617
59	618
59	-618
41	619
41	-619
30	620
30	-620
47	621
47	-621
37	622
37	-622
45	623
45	-623
35	624
35	-624
29	625
29	-625
27	626
27	-626
33	627
33	-627
30	628
30	-628
21	629
21	-629
27	630
27	-630
27	631
27	-631
22	632
22	-632
19	633
19	-633
20	634
20	-634
20	635
20	-635
24	636
24	-636
16	637
16	-637
15	638
15	-638
22	639
22	-639
20	640
20	-640
13	641
13	-641
11	642
11	-642
17	643
17	-643
11	644
11	-644
15	645
15	-645
15	646
15	-646
9	647
9	-647
11	648
11	-648
7	649
7	-649
13	650
13	-650
13	651
13	-651
3	652
3	-652
11	653
11	-653
6	654
6	-654
5	655
5	-655
5	656
5	-656
7	657
7	-657
4	658
