8	0
1	235
1	245
1	246
2	251
1	254
1	255
1	256
2	257
2	259
2	261
1	265
1	266
2	267
1	268
1	269
2	270
2	272
1	274
1	275
2	276
1	277
3	278
1	279
2	283
2	284
4	285
1	286
4	287
3	288
2	289
1	290
2	292
3	293
2	294
4	297
2	298
3	302
3	303
2	304
3	305
3	307
1	308
2	309
3	310
2	312
1	313
1	315
1	316
3	317
3	319
4	320
2	321
4	323
4	325
1	326
1	327
1	328
1	329
1	331
1	332
1	334
1	335
2	336
3	337
1	338
1	341
1	342
1	343
1	344
1	345
1	346
1	347
3	348
2	351
3	352
1	354
2	356
1	357
1	360
1	361
1	362
1	363
2	365
1	366
1	368
2	371
1	373
1	377
2	378
1	382
1	385
1	391
2	392
1	394
2	396
1	398
3	399
1	401
1	402
2	403
2	404
2	405
1	408
1	409
2	410
2	415
2	416
2	417
3	418
3	420
3	421
1	422
1	423
2	424
3	425
3	427
3	429
5	430
2	431
1	432
4	433
3	434
4	435
3	436
5	437
6	438
4	439
4	440
1	441
1	442
4	443
3	444
1	445
4	446
4	447
6	448
4	449
5	450
4	451
2	452
5	453
4	454
6	455
2	456
4	457
4	458
5	459
4	460
5	461
10	462
9	463
5	464
6	465
4	466
3	467
6	468
7	469
4	470
5	471
8	472
6	473
5	474
9	475
11	476
3	477
2	478
9	479
7	480
4	481
6	482
7	483
9	484
6	485
7	486
6	487
9	488
4	489
10	490
9	491
11	492
6	493
5	494
9	495
7	496
4	497
8	498
8	499
6	500
14	501
9	502
13	503
8	504
7	505
11	506
3	507
4	508
6	509
10	510
9	511
8	512
6	513
2	514
14	515
10	516
8	517
8	518
6	519
5	520
8	521
13	522
3	523
12	524
9	525
10	526
5	527
6	528
4	529
8	530
9	531
6	532
2	533
8	534
4	535
6	536
7	537
5	538
8	539
6	540
3	541
2	542
8	543
8	544
6	545
8	546
5	547
5	548
7	549
10	550
8	551
7	552
4	553
3	554
3	555
4	556
4	557
7	558
4	559
5	560
9	561
4	562
5	563
7	564
6	565
6	566
1	567
4	568
7	569
1	570
5	571
2	572
6	573
1	574
1	575
2	576
3	577
3	578
3	579
5	581
1	582
4	583
3	584
4	585
3	586
3	587
3	588
3	589
1	590
3	591
4	592
1	593
1	594
3	595
1	596
1	597
2	598
2	599
4	600
1	601
1	602
1	604
2	605
1	606
2	608
1	609
1	610
2	611
2	618
1	619
1	624
1	626
1	627
2	633
1	638
1	640
1	646
