17	0
38	1000
24	1001
38	1002
29	1003
40	1004
29	1005
24	1006
35	1007
37	1008
47	1009
39	1010
30	1011
27	1012
29	1013
36	1014
38	1015
40	1016
26	1017
22	1018
39	1019
28	1020
32	1021
26	1022
34	1023
37	1024
23	1025
28	1026
29	1027
26	1028
28	1029
28	1030
33	1031
25	1032
29	1033
33	1034
25	1035
22	1036
25	1037
25	1038
18	1039
17	1040
29	1041
20	1042
22	1043
26	1044
22	1045
25	1046
18	1047
22	1048
14	1049
22	1050
15	1051
19	1052
26	1053
25	1054
14	1055
13	1056
13	1057
5	1058
15	1059
13	1060
12	1061
9	1062
19	1063
12	1064
7	1065
14	1066
16	1067
14	1068
22	1069
9	1070
10	1071
10	1072
7	1073
23	1074
14	1075
6	1076
12	1077
8	1078
10	1079
9	1080
11	1081
11	1082
9	1083
5	1084
5	1085
6	1086
8	1087
10	1088
4	1089
8	1090
7	1091
10	1092
6	1093
6	1094
2	1095
5	1096
4	1097
4	1098
8	1099
5	1100
9	1101
2	1102
3	1103
6	1104
4	1105
3	1106
3	1107
5	1108
7	1109
1	1110
4	1111
3	1112
1	1113
5	1114
2	1115
2	1116
4	1117
2	1119
2	1120
2	1122
2	1123
1	1124
3	1125
2	1126
1	1127
1	1128
2	1129
1	1130
1	1132
2	1133
2	1134
1	1136
1	1138
1	1140
2	1141
2	1142
2	1143
1	1145
1	1146
1	1147
2	1152
1	1153
1	1165
1	1175
1	1202
1	715
1	736
2	737
1	741
1	743
1	762
2	767
1	768
3	773
1	776
1	778
1	782
1	783
1	784
2	786
3	790
2	791
2	792
1	794
4	796
3	797
3	798
3	800
1	801
1	802
2	803
2	804
1	805
4	806
1	807
2	808
2	809
3	810
5	812
3	813
5	814
6	815
5	816
8	817
4	818
1	819
4	820
2	821
2	822
5	823
5	824
2	825
8	826
7	827
2	828
5	829
5	830
4	831
4	832
4	833
5	834
9	835
5	836
9	837
5	838
6	839
11	840
11	841
4	842
11	843
12	844
11	845
11	846
8	847
19	848
16	849
17	850
10	851
11	852
13	853
10	854
12	855
17	856
17	857
18	858
9	859
12	860
17	861
16	862
12	863
11	864
16	865
17	866
19	867
21	868
12	869
17	870
27	871
16	872
15	873
17	874
14	875
19	876
20	877
16	878
26	879
14	880
17	881
22	882
28	883
24	884
26	885
29	886
18	887
27	888
23	889
22	890
24	891
26	892
23	893
27	894
32	895
30	896
23	897
18	898
20	899
31	900
30	901
29	902
35	903
35	904
25	905
29	906
39	907
32	908
27	909
43	910
32	911
32	912
34	913
39	914
33	915
20	916
29	917
31	918
39	919
40	920
17	921
24	922
35	923
21	924
28	925
41	926
24	927
34	928
36	929
36	930
26	931
35	932
37	933
33	934
31	935
43	936
29	937
41	938
43	939
30	940
25	941
45	942
31	943
32	944
32	945
44	946
36	947
35	948
38	949
38	950
33	951
31	952
23	953
32	954
34	955
30	956
43	957
41	958
36	959
46	960
33	961
36	962
33	963
30	964
33	965
43	966
41	967
33	968
32	969
35	970
37	971
33	972
49	973
36	974
39	975
39	976
27	977
46	978
42	979
32	980
35	981
38	982
35	983
40	984
31	985
35	986
24	987
36	988
34	989
37	990
33	991
30	992
42	993
42	994
43	995
45	996
35	997
35	998
40	999
