6775	0
1	1397812
1	-1397812
1	1397832
1	-1397832
1	1397835
1	-1397835
1	1397839
1	-1397839
1	1397846
1	-1397846
1	1397847
1	-1397847
1	1397849
1	-1397849
1	1397853
1	-1397853
1	1397856
1	-1397856
1	1397857
1	-1397857
2	1397859
2	-1397859
1	1397863
1	-1397863
1	1397866
1	-1397866
1	1397867
1	-1397867
1	1397868
1	-1397868
1	1397869
1	-1397869
1	1398096
1	-1398096
1	1398097
1	-1398097
1	1398099
1	-1398099
2	1398100
2	-1398100
1	1398102
1	-1398102
1	1398104
1	-1398104
1	1398105
1	-1398105
5	1398106
5	-1398106
1	1398107
1	-1398107
1	1398108
1	-1398108
2	1398109
2	-1398109
2	1398113
2	-1398113
1	1398117
1	-1398117
2	1398118
2	-1398118
1	1398119
1	-1398119
3	1398126
3	-1398126
1	1398127
1	-1398127
3	1398131
3	-1398131
1	1398132
1	-1398132
2	1398133
2	-1398133
1	1398134
1	-1398134
1	1398135
1	-1398135
2	1398136
2	-1398136
2	1398137
2	-1398137
1	1398138
1	-1398138
1	1398139
1	-1398139
1	1398140
1	-1398140
3	1398142
3	-1398142
1	1398143
1	-1398143
2	1398145
2	-1398145
1	1398146
1	-1398146
1	1398149
1	-1398149
1	1398150
1	-1398150
1	1398157
1	-1398157
1	1398159
1	-1398159
1	1398160
1	-1398160
1	1398161
1	-1398161
2	1398163
2	-1398163
2	1398165
2	-1398165
1	1398169
1	-1398169
1	1398171
1	-1398171
1	1398175
1	-1398175
1	1398177
1	-1398177
1	1398179
1	-1398179
1	1398180
1	-1398180
2	1398184
2	-1398184
1	1398185
1	-1398185
2	1398186
2	-1398186
1	1398187
1	-1398187
1	1398188
1	-1398188
2	1398189
2	-1398189
1	1398190
1	-1398190
1	1398192
1	-1398192
1	1398193
1	-1398193
1	1398200
1	-1398200
1	1398203
1	-1398203
1	1398204
1	-1398204
1	1398207
1	-1398207
1	1398208
1	-1398208
1	1398212
1	-1398212
1	1398240
1	-1398240
1	1398241
1	1398260
1	-1398260
1	1398263
1	-1398263
1	1398269
1	1398271
1	-1398271
1	1398276
1	-1398276
1	1398282
1	-1398282
1	1398288
1	-1398288
1	1398289
1	-1398289
1	1398290
1	1398302
1	1398303
1	-1398303
1	1398305
1	1398317
1	1398329
1	-1398329
1	1398331
1	-1398331
2	1398337
1	1398342
2	1398353
2	-1398353
1	1398355
1	-1398355
2	-1398356
1	1398357
1	-1398357
1	1398360
1	-1398360
1	-1398361
1	1398362
1	1398364
1	1398365
1	-1398365
1	1398367
1	-1398367
1	-1398372
1	1398377
1	-1398377
1	1398383
1	-1398383
1	-1398384
1	-1398385
1	1398386
1	-1398386
1	1398388
2	-1398388
1	1398389
1	-1398389
1	1398393
2	-1398393
1	1398395
1	-1398395
1	-1398397
2	1398399
2	-1398399
2	1398401
3	-1398401
1	-1398402
1	1398404
1	-1398404
2	1398406
1	-1398406
1	-1398408
1	1398414
1	-1398417
1	1398418
1	-1398418
1	-1398421
3	1398423
3	-1398423
3	1398424
3	-1398424
2	1398425
2	-1398425
2	1398427
2	-1398427
1	1398428
1	-1398428
3	1398429
3	-1398429
1	-1398430
1	1398431
1	-1398431
2	1398432
2	-1398432
3	1398433
3	-1398433
2	1398435
2	-1398435
3	1398437
4	-1398437
2	1398438
3	-1398438
1	1398439
1	-1398439
4	1398440
4	-1398440
6	1398441
6	-1398441
3	1398442
3	-1398442
5	1398443
6	-1398443
3	1398444
3	-1398444
3	1398445
3	-1398445
3	1398446
3	-1398446
8	1398447
8	-1398447
4	1398448
4	-1398448
6	1398449
6	-1398449
1	1398451
1	-1398451
2	1398452
2	-1398452
4	1398453
4	-1398453
2	1398454
2	-1398454
1	1398455
1	-1398455
1	1398456
1	-1398456
1	1398458
1	-1398458
1	1398459
1	-1398459
3	1398460
2	-1398460
1	1398463
1	-1398463
1	1398464
1	-1398464
4	1398465
4	-1398465
1	1398466
1	-1398466
1	1398467
1	-1398467
2	1398468
2	-1398468
1	1398469
1	-1398469
1	1398471
1	-1398471
1	1398472
2	-1398472
1	1398475
1	-1398475
1	1398478
1	-1398478
1	1398479
1	1398480
1	-1398480
4	1398482
4	-1398482
1	1398484
1	-1398484
2	1398487
2	-1398487
1	1398488
1	1398490
1	1398492
1	-1398492
1	1398495
1	-1398495
1	1398500
1	-1398500
1	1398506
1	-1398506
2	1398509
2	-1398509
1	1398512
1	1398514
1	-1398514
2	1398517
2	-1398517
2	1398522
1	-1398522
1	1398524
1	1398526
1	1398530
1	-1398530
1	1398532
1	-1398532
1	1398535
1	-1398535
1	1398538
1	1398547
1	-1398547
2	1398551
1	-1398551
1	1398555
2	1398557
1	1398558
1	-1398558
1	1398560
1	1398561
1	1398566
1	1398569
1	1398570
1	-1398570
1	1398580
1	-1398580
1	1398586
1	1398590
1	-1398590
1	1398593
1	-1398593
1	1398605
1	1398610
1	-1398624
1	1398831
1	-1398831
1	1398833
1	-1398833
1	1398846
1	-1398846
1	1398853
1	-1398853
1	1398854
1	-1398854
1	1398856
1	-1398856
2	1398858
2	-1398858
1	1398861
1	-1398861
2	1398864
2	-1398864
1	1398865
1	-1398865
1	1398867
1	-1398867
1	1398869
1	-1398869
2	1398871
2	-1398871
1	1398872
1	-1398872
1	1398873
1	-1398873
1	1398876
1	-1398876
2	1398877
2	-1398877
1	1398878
1	-1398878
2	1398879
2	-1398879
2	1398880
2	-1398880
2	1398882
2	-1398882
2	1398883
2	-1398883
3	1398885
3	-1398885
1	1398886
1	-1398886
3	1398887
3	-1398887
2	1398888
2	-1398888
2	1398889
2	-1398889
1	1398894
1	-1398894
1	1398896
1	-1398896
1	1399028
1	1399034
1	-1399034
1	-1399037
1	-1399038
1	1399042
1	-1399042
1	1399045
2	-1399045
1	-1399050
1	1399060
1	-1399060
1	1399061
1	-1399061
2	1399062
1	-1399062
3	1399064
3	-1399064
1	-1399065
1	1399066
2	-1399066
1	1399067
2	-1399067
1	1399069
1	-1399069
1	-1399071
1	1399072
2	-1399072
1	1399073
1	-1399073
1	1399076
1	-1399076
1	1399077
1	-1399077
1	1399078
1	-1399078
4	1399079
3	-1399079
2	1399080
1	-1399080
1	1399082
1	-1399082
1	1399084
1	-1399084
1	1399085
1	-1399085
2	1399086
2	-1399086
1	1399089
1	-1399089
2	1399092
2	-1399092
2	1399094
2	-1399094
2	1399095
2	-1399095
2	1399097
2	-1399097
2	1399099
2	-1399099
1	1399100
1	-1399100
2	1399101
2	-1399101
1	1399104
1	-1399104
1	1399105
1	-1399105
2	1399106
2	-1399106
1	1399107
1	-1399107
1	1399108
2	-1399108
2	1399109
1	-1399109
2	1399110
2	-1399110
1	1399111
1	-1399111
2	1399112
2	-1399112
1	1399113
1	-1399113
4	1399114
3	-1399114
3	1399115
3	-1399115
4	1399117
5	-1399117
3	1399118
3	-1399118
7	1399119
7	-1399119
2	-1399120
2	1399121
2	-1399121
1	1399122
2	-1399122
1	1399123
1	-1399123
5	1399124
5	-1399124
2	1399126
2	-1399126
4	1399127
4	-1399127
2	1399128
2	-1399128
2	1399129
3	-1399129
3	1399130
3	-1399130
3	1399131
3	-1399131
1	1399132
1	-1399132
3	1399136
2	-1399136
3	1399137
3	-1399137
4	1399138
5	-1399138
1	1399139
1	-1399139
3	1399141
3	-1399141
5	1399143
4	-1399143
1	1399145
1	-1399145
2	1399147
2	-1399147
3	1399148
3	-1399148
2	1399149
3	-1399149
2	1399150
2	-1399150
1	1399152
1	-1399152
2	1399153
1	-1399153
3	1399154
3	-1399154
4	1399155
4	-1399155
3	1399156
3	-1399156
3	1399157
3	-1399157
2	1399158
2	-1399158
1	1399159
1	-1399159
3	1399160
5	-1399160
2	1399162
2	-1399162
4	1399164
4	-1399164
3	1399165
3	-1399165
2	1399166
3	-1399166
5	1399168
5	-1399168
2	1399169
3	-1399169
2	1399170
2	-1399170
3	1399172
3	-1399172
1	1399173
1	-1399173
3	1399174
3	-1399174
2	1399176
3	-1399176
2	1399177
2	-1399177
1	1399178
1	-1399178
2	1399179
2	-1399179
2	1399181
1	-1399181
4	1399182
4	-1399182
1	1399183
1	-1399183
1	1399184
1	-1399184
4	1399185
4	-1399185
3	1399186
3	-1399186
2	1399188
1	-1399188
2	1399189
2	-1399189
3	1399190
3	-1399190
1	1399191
1	-1399191
2	1399192
2	-1399192
1	1399194
1	-1399194
2	1399195
2	-1399195
3	1399196
3	-1399196
1	1399197
1	-1399197
3	1399198
3	-1399198
1	1399199
1	-1399199
1	1399200
1	-1399200
2	1399201
3	-1399201
6	1399202
4	-1399202
2	1399203
2	-1399203
2	1399204
2	-1399204
1	1399205
1	-1399205
2	1399206
2	-1399206
5	1399207
5	-1399207
7	1399208
6	-1399208
7	1399209
8	-1399209
3	1399210
3	-1399210
2	1399211
2	-1399211
6	1399212
6	-1399212
3	1399213
3	-1399213
2	1399215
2	-1399215
1	1399216
1	-1399216
1	1399217
1	-1399217
1	1399218
1	-1399218
2	1399219
2	-1399219
1	1399220
1	-1399220
2	1399221
1	-1399221
4	1399222
3	-1399222
4	1399223
4	-1399223
1	1399224
1	-1399224
1	1399227
1	-1399227
1	1399228
1	-1399228
2	1399229
2	-1399229
4	1399230
3	-1399230
2	1399231
2	-1399231
1	1399234
1	-1399234
1	1399235
1	1399236
2	1399242
2	-1399242
2	1399243
1	-1399243
1	1399245
3	1399246
3	-1399246
1	1399247
1	1399248
1	-1399248
1	1399251
1	-1399251
1	1399257
1	-1399257
1	-1399259
1	1399260
1	-1399260
1	-1399262
1	1399266
3	1399267
1	-1399267
1	1399268
1	-1399268
1	-1399270
1	1399272
2	1399273
2	-1399273
1	1399278
1	-1399278
1	1399282
1	1399284
2	-1399284
1	1399285
2	1399287
1	1399288
1	-1399288
2	-1399290
1	1399293
1	-1399293
1	1399296
1	-1399296
1	1399299
1	1399300
1	-1399300
1	1399301
1	-1399301
1	1399302
2	1399303
2	-1399303
1	1399307
1	-1399307
3	1399313
2	-1399313
1	1399315
2	1399316
2	-1399316
1	1399320
1	-1399320
2	1399323
1	-1399323
1	1399326
1	-1399326
1	1399329
1	-1399329
1	1399335
1	1399338
1	-1399338
2	1399340
2	-1399340
1	1399346
1	1399348
1	1399351
1	1399363
1	-1399363
1	1399367
1	-1399367
1	1399368
1	-1399368
1	1399372
1	-1399372
1	1399375
1	-1399375
1	1399381
1	-1399381
1	1399417
1	-1399417
1	1399440
1	-1399440
1	1399444
1	-1399444
1	1399446
1	-1399446
1	1399449
1	-1399449
1	1399455
1	-1399455
1	1399456
1	-1399456
1	1399457
1	-1399457
1	1399459
1	-1399459
2	1399461
2	-1399461
2	1399462
2	-1399462
1	1399465
1	-1399465
2	1399467
2	-1399467
1	1399468
1	-1399468
3	1399471
3	-1399471
1	1399474
1	-1399474
2	1399478
2	-1399478
1	1399480
1	-1399480
1	1399482
1	-1399482
3	1399485
3	-1399485
1	1399486
1	-1399486
1	1399487
1	-1399487
1	1399489
1	-1399489
1	1399490
1	-1399490
1	1399495
1	-1399495
1	1399498
1	-1399498
1	1399510
1	-1399510
1	1399523
1	-1399523
1	-14189264
1	-15831735
1	176
1	-17621330
1	-192
1	196
1	-201
1	206
1	-206
1	208
2	-208
1	-209
1	214
1	-214
1	221
1	-221
1	223
1	-223
1	2234402
1	-2234402
1	2234423
1	-2234423
1	2234484
1	-2234484
1	2234499
1	-2234499
1	2234508
1	-2234508
1	2234563
1	-2234563
1	2234579
1	-2234579
1	2234651
1	-2234651
1	2234671
1	-2234671
1	2234764
1	-2234764
1	2234910
1	-2234910
1	2234922
1	-2234922
1	2234936
1	-2234936
1	2234965
1	-2234965
1	2234974
1	-2234974
1	2235070
1	-2235070
1	2235154
1	-2235154
1	2235175
1	-2235175
1	2235176
1	-2235176
1	2235206
1	-2235206
1	2235327
1	-2235327
1	2235361
1	-2235361
1	2235412
1	-2235412
1	2235442
1	-2235442
1	2235457
1	-2235457
1	2235521
1	-2235521
1	2235588
1	-2235588
1	2235702
1	-2235702
1	2235719
1	-2235719
1	2235733
1	-2235733
1	2235748
1	-2235748
1	2235826
1	-2235826
1	2235950
1	-2235950
1	2235960
1	-2235960
1	2235964
1	-2235964
1	2236026
1	-2236026
1	2236124
1	-2236124
1	2236132
1	-2236132
1	2236136
1	-2236136
1	2236147
1	-2236147
1	2236180
1	-2236180
1	2236225
1	-2236225
1	2236435
1	-2236435
1	2236811
1	-2236811
1	2237598
1	-2237598
1	2237636
1	-2237636
1	2237652
1	-2237652
1	2237688
1	-2237688
1	2237724
1	-2237724
1	2237864
1	-2237864
1	2237880
1	-2237880
1	2237887
1	-2237887
1	2237904
1	-2237904
1	2238031
1	-2238031
1	2238063
1	-2238063
1	2238098
1	-2238098
1	2238105
1	-2238105
1	2238106
1	-2238106
1	2238151
1	-2238151
1	2238403
1	-2238403
1	2238405
1	-2238405
1	2238455
1	-2238455
1	2238485
1	-2238485
2	2238491
2	-2238491
1	2238517
1	-2238517
1	2238525
1	-2238525
1	2238539
1	-2238539
1	2238587
1	-2238587
1	2238626
1	-2238626
1	2238663
1	-2238663
1	2238678
1	-2238678
1	2238683
1	-2238683
